msme_id,sector,revenue_stability,transaction_velocity,liquidity_ratio,employment_consistency,compliance_score,growth_indicator,risk_band
MSME-LOW-73845,Manufacturer,0.9620393020628714,0.8802445207844141,0.8881658559452861,0.7953134973026249,1,0.7541134067498464,Low
MSME-MED-68500,Trader,0.6669829787143773,0.5544050647038737,0.4111246614920934,0.3790257081848634,0.5708272646963114,0.5209345823507981,Medium
MSME-LOW-82657,Services,0.9275421296235564,0.793331301731177,0.6277149302924201,0.9257031175051658,1,0.7205946385696769,Low
MSME-MED-73103,Services,0.779782223695151,0.38771400195269584,0.4076753174779846,0.7248642026651497,0.5356254024885835,0.28766996336356765,Medium
MSME-HIG-15060,Services,0.21859869965809875,0.14633361421304508,0.1547822740211404,0.18716593474908444,0.3035111224280037,0,High
MSME-MED-78868,Manufacturer,0.49450389802517214,0.5562730328099234,0.46704177116694306,0.6043534096598476,0.8097077333681648,0.3628274271288691,Medium
MSME-LOW-74556,Services,0.799672858867702,0.9625166148953849,0.8863983264460661,0.7245113896092721,1,0.5897025301231441,Low
MSME-MED-45866,Manufacturer,0.46561082184635166,0.5004549849358402,0.4558941136629276,0.5635940267183079,0.7120828248150355,0.38001248851064273,Medium
MSME-LOW-85869,Trader,0.860363812942094,0.687933842525956,0.8450383720159176,0.9535983665148505,0.8425993951364943,0.715725698350414,Low
MSME-LOW-45848,Manufacturer,0.6137972084880253,0.6929099774549444,0.6219936329538085,0.8224796089268717,0.9139043666392956,0.6327753506857174,Low
MSME-HIG-94948,Trader,0.49264756005428867,0,0.13914407440047083,0.28590465330749026,0.2550101683803775,0.3068818280377233,High
MSME-HIG-99493,Trader,0.4155699911124027,0.25781043451014135,0,0.2397796717201141,0.4477900950661587,0.22160267338479916,High
MSME-LOW-35989,Trader,0.8071198724161132,0.7254907123077865,0.7390664828281386,0.7990161060517206,1,0.5789490849507919,Low
MSME-MED-10307,Services,0.4642455471751927,0.6084171917015873,0.4776170533171859,0.6279691772224071,0.4889628372714948,0.6720586694291213,Medium
MSME-MED-87706,Manufacturer,0.5542995893716453,0.485366104999565,0.5250177667730667,0.6281967766599481,0.7216095446702185,0.33438176946543335,Medium
MSME-LOW-84807,Services,1,0.8513582387023331,0.6016351060500893,0.7939772874584891,0.9659112500315309,0.7705905266668484,Low
MSME-MED-75421,Manufacturer,0.5405798804893955,0.7267189931023427,0.8102095246312981,0.4317999495486575,0.697385889730277,0.6565971103772879,Medium
MSME-LOW-92381,Trader,0.7602427702604555,0.8139477993735809,0.9916487585411818,0.8425273311612351,1,0.7270030796964677,Low
MSME-HIG-55421,Manufacturer,0.19890327717452,0.019620503474377382,0.1254587184922475,0.32007280735187815,0.21075706948699535,0.11411433123600342,High
MSME-MED-56738,Services,0.7285073751938476,0.4317633015237418,0.40295099603430834,0.4230392041848,0.6972432597421866,0.2939608961988542,Medium
MSME-LOW-44693,Manufacturer,0.7402572390653942,0.6763594025556876,1,0.8016561031401859,0.9788952400959107,0.47810414866550605,Low
MSME-HIG-13070,Trader,0.4170399156278368,0.19713842400711912,0.2611220359935794,0.15213576473181448,0.4871387379127905,0.2812528101850849,High
MSME-HIG-25767,Manufacturer,0.05920497311230628,0.10872242563169952,0.11912604901418354,0.1156746415475835,0.15863189037385847,0.05727470968618332,High
MSME-LOW-76845,Trader,0.8220363408521087,0.8587518035894538,0.6693048205176662,0.8124542526685452,1,0.8869821777588792,Low
MSME-HIG-10814,Manufacturer,0.21518215177382471,0.43997509530303036,0.011694398599390754,0.0992873622915286,0.5887530449349672,0.2606512592085933,High
MSME-HIG-31159,Trader,0.2980508563888069,0.2591244489846723,0.19831010574838417,0.40703877802938904,0.3929420510213597,0.3373342002809733,High
MSME-MED-18169,Manufacturer,0.6371014787323278,0.5659915603224551,0.6614772240111192,0.8034719259942283,0.7242098095314475,0.4624504539638435,Medium
MSME-LOW-29230,Manufacturer,0.9130779532009244,0.8745497949242494,0.548999533623639,0.6712230205919201,0.9630924807630512,0.7559995264749317,Low
MSME-LOW-85218,Services,0.7644374083663571,0.8738087343961419,0.800383820806966,0.8155761214397204,1,0.7091943301047975,Low
MSME-LOW-47240,Manufacturer,0.7519535013789929,0.7372456414831093,0.6372914899269477,0.9098697755059354,1,0.6451582402522117,Low
MSME-LOW-35276,Services,0.7585376918467068,0.8061755350215537,0.9559414754599184,0.6672845751881383,0.994780804266775,0.9224684385359458,Low
MSME-LOW-55168,Manufacturer,0.924268642044918,0.7886386981500781,0.7338026563445017,0.7809131988446522,0.993695645129105,0.9347058773224667,Low
MSME-LOW-19025,Manufacturer,0.8960286388359175,0.6816887539671899,0.6531516467833859,0.8906088042290647,0.9294729809551684,0.808604348535121,Low
MSME-MED-59559,Manufacturer,0.6283053317095644,0.5941161209974529,0.4149002984026728,0.41596397771319954,0.46681594774552554,0.5410463227743237,Medium
MSME-LOW-12753,Trader,0.8514621830755599,0.7495744164055392,0.6507162006671185,0.732951627822149,0.9245407028078341,0.5952044995063833,Low
MSME-LOW-74021,Services,0.8576646673399534,0.935971952891698,0.916523988415513,0.7592151443509765,0.8990932970680741,0.8047376286110038,Low
MSME-HIG-18592,Services,0.4534369868790291,0.32054672932937694,0.41264629346208354,0.1503197768461812,0.3577036972172288,0.28446032410423144,High
MSME-LOW-51460,Manufacturer,0.9559400775728946,1,0.6322216299084878,0.8879815007473502,1,0.7191286311246051,Low
MSME-MED-90314,Services,0.607223894626628,0.30012110787425134,0.2538414256251018,0.6404195264914847,0.5578967365274592,0.4449300312844646,Medium
MSME-LOW-69279,Services,0.8807801784628757,0.7447178056967433,1,0.6848388138351709,0.9840299548651518,0.8500383310808306,Low
MSME-LOW-59379,Manufacturer,1,0.8020250074237448,0.6926583102270006,0.8917418986623572,0.994452611054169,0.5999183751903099,Low
MSME-LOW-10840,Trader,0.7277165080682169,0.9579971362078188,1,0.869680230705682,0.8710878529658802,0.6601114952071913,Low
MSME-LOW-44759,Trader,0.8917532128006551,0.8303921357554449,1,0.914532835146744,1,0.68792286498818,Low
MSME-MED-84506,Manufacturer,0.5126679046720072,0.35373782366261664,0.29035987565465,0.5070721224375668,0.7171922574390209,0.3406900026559345,Medium
MSME-HIG-21870,Services,0.11586790923405875,0.19640993613137764,0.04140977062081874,0.3608325447138148,0.45978430492597877,0.3076104712627905,High
MSME-LOW-35095,Manufacturer,0.8581238935700221,0.935017486878366,0.8087119167234516,0.8581764787391335,0.9387200703270143,0.7898294207913032,Low
MSME-MED-93609,Manufacturer,0.4151402874257294,0.43232363170887095,0.3634807149765174,0.49874801457562934,0.8487682210803866,0.22170362724691628,Medium
MSME-LOW-95971,Services,0.9376849403761162,0.7784338558072765,0.7331882684647506,0.7737504961790613,1,0.8128457069666988,Low
MSME-HIG-53122,Trader,0.15738322284180956,0,0,0.09131652015215891,0.5248075280248053,0.038764748661888254,High
MSME-MED-24447,Trader,0.6072861112059406,0.37908559015328713,0.19126039828952102,0.6700179746196577,0.8313624344592654,0.44827727290670455,Medium
MSME-LOW-69738,Services,0.822012182955681,0.6887910479943067,0.836395344952997,0.840971837229913,1,0.753629141843586,Low
MSME-LOW-55390,Services,0.9312930658697032,0.6184234391940683,0.9212813153665984,0.9168765434898889,0.8986749033946692,0.8182955135496695,Low
MSME-MED-95049,Trader,0.5841807617490922,0.39154558920931265,0.568998859517104,0.48229551842075424,0.5553460470244183,0.4260706469993446,Medium
MSME-LOW-68888,Trader,0.8942177242264913,0.7228152497842063,0.8830709132249147,0.7396032139214374,0.8821874499877566,0.5083900098286913,Low
MSME-LOW-43779,Manufacturer,0.8178645905665699,0.9797594704747373,0.8614211778760246,0.8151609773255021,1,0.6880138832170599,Low
MSME-HIG-21279,Manufacturer,0.31732150927391956,0.2609949597273848,0.22088161804741374,0.6191406064649267,0.8382026351961531,0.17275190332765122,High
MSME-HIG-47192,Manufacturer,0.3919622624835869,0,0.3187595012383685,0.29111691422271435,0.35883320742875846,0.33204574563953965,High
MSME-HIG-91367,Manufacturer,0.19314173632520495,0.14453959665194746,0.0575672250309682,0.16635959273836842,0.24236609223075098,0.30673076194420135,High
MSME-MED-41829,Services,0.6834795229920733,0.37416859638319827,0.091390677061845,0.6465999769167144,0.5293267747849874,0.3853209706445861,Medium
MSME-LOW-31828,Services,0.7421580000779215,1,0.6728164964877769,0.8567492055713198,0.949395961297539,0.7614559013719026,Low
MSME-HIG-37068,Services,0.13210292849927405,0.051158709012932874,0.2301450626177665,0.2798078199659262,0.1734649725332484,0.37015862633215696,High
MSME-LOW-42217,Services,0.8637797464626618,1,0.9238701486720047,0.8743251645946046,1,0.8124299014490667,Low
MSME-LOW-23758,Services,0.8818678601630523,0.7044401247826539,0.7245813826450627,0.7564603931162932,0.9787685551495624,0.6626553550012203,Low
MSME-MED-43610,Manufacturer,0.540152832742416,0.5374552403997453,0.3048140902386728,0.36630477197053496,0.5872961351930024,0.1957162952523469,Medium
MSME-MED-55616,Manufacturer,0.5051889019253418,0.3843651462495147,0.39035781211492365,0.3199919649116185,0.9653102311940014,0.4425745753327401,Medium
MSME-LOW-38500,Services,0.7515417732744495,0.7082622591558816,0.7008680020102181,0.7579028877272167,1,0.7545941400484291,Low
MSME-LOW-44569,Manufacturer,0.9171941264798223,0.8813614763231931,0.6997531338723342,0.7348083998481648,0.9299865840227938,0.7937471628681596,Low
MSME-MED-58334,Manufacturer,0.41315494588521945,0.48169724941085496,0.2071473187716633,0.33945496379051393,0.5768849967396223,0.2930329291048245,Medium
MSME-MED-19882,Services,0.6403057742257072,0.42074399706432075,0.2956388144120765,0.5149716457992,0.6103835076979571,0.47332745319655106,Medium
MSME-MED-52301,Trader,0.7253486943948331,0.46100122751635714,0.40121063506932775,0.47691754140180836,0.7383051370874292,0.5559494637177262,Medium
MSME-LOW-69009,Trader,0.7805532799584699,1,0.9397285886046571,0.7529258279125409,1,0.7613935866939865,Low
MSME-LOW-14014,Services,0.9814859725736237,0.6874074326025055,0.9122058555583973,0.9174689255232302,1,0.683343936822149,Low
MSME-HIG-74828,Trader,0.259960695950904,0,0.07357219267216782,0,0.5416869694154881,0,High
MSME-HIG-92141,Services,0.2513047754439089,0.1951595910749583,0.21567523578883646,0.11318275509776318,0.3031685610905779,0.38076499920427637,High
MSME-LOW-53725,Manufacturer,0.6546289809251226,1,0.8389041409513246,1,0.8146420841407958,0.9454395584236901,Low
MSME-MED-18519,Manufacturer,0.567728523304768,0.5629741992406635,0.5541222447360126,0.3077915085750056,0.6814574161635302,0.531458235660258,Medium
MSME-LOW-19293,Trader,0.9015749458825827,0.930737493938773,0.7492888494966577,0.7047246880538367,1,0.7734825114943028,Low
MSME-LOW-86744,Manufacturer,0.9241227293371831,0.8773877587138412,0.8697321504672713,0.8837068819862754,0.9961135981856071,0.515412594217177,Low
MSME-MED-54441,Services,0.43118490884307226,0.2628908517461649,0.29758696102983295,0.674279822070255,0.7729964138228059,0.4674490279085614,Medium
MSME-LOW-67174,Manufacturer,0.806474528589075,0.8414512698775557,0.9660355719061899,0.9307882867334556,1,0.7391556000093821,Low
MSME-HIG-14099,Manufacturer,0.4028323695750836,0.289276962079331,0.2623886623973148,0.13752833251708557,0.3753106894894176,0.2968089404769764,High
MSME-LOW-49097,Services,0.902121987948393,0.8559380521826278,0.8586963178103574,0.8169537408328126,1,0.8355710179723589,Low
MSME-LOW-63329,Manufacturer,0.7060802288887315,0.7565274369629253,0.855029599766521,0.7734169991179395,1,0.7785579093126112,Low
MSME-LOW-64513,Manufacturer,0.9507046398617369,0.7537516162451495,0.7106250774366872,0.9264146153652972,1,0.5722276149562744,Low
MSME-LOW-92908,Trader,0.767723543421877,0.991473310424602,0.8419540049776669,0.6678669145402485,1,0.7733854418399039,Low
MSME-MED-39933,Trader,0.47859899569482783,0.5299322523277021,0.5604852785453023,0.24294275151642958,0.7037010202804735,0.4525409703042301,Medium
MSME-LOW-18328,Trader,0.8733669520415716,0.677783787407129,0.7632527411514847,0.8687252429597471,0.9768326315046165,0.8526073177164746,Low
MSME-MED-38472,Services,0.38616393325632653,0.5407637426014789,0.3457082171481328,0.6710637671859503,0.3502496955055777,0.47528190997836894,Medium
MSME-LOW-70659,Services,0.6710928039248236,0.6275865388925385,0.8937468682724543,0.9735314383072107,0.9685882954339493,0.5906480766422268,Low
MSME-MED-74069,Trader,0.42008011759333175,0.30162781292751517,0.10796650509198091,0.4694547370196556,0.4358483948243009,0.16299698700898682,Medium
MSME-LOW-38944,Manufacturer,0.9014657975292124,0.8904225032216316,0.8550209850037099,0.7915148590612606,1,0.7572405914493557,Low
MSME-LOW-37205,Manufacturer,0.8237471986951357,0.9445054612258479,0.8311583430136761,0.9337991021169578,1,0.7868031111248597,Low
MSME-MED-33082,Trader,0.2257976346129027,0.6518724847098827,0.3419584546978921,0.3881327644094378,0.6799180219652553,0.6652002354426044,Medium
MSME-HIG-65851,Manufacturer,0.4100266387777089,0.32837685057986193,0.453264699961066,0.4444632928570126,0.3455014637954616,0.31297487054822404,High
MSME-MED-26317,Trader,0.6503861356425341,0.45985823482712623,0.4689099956742883,0.5717970866400078,0.659036674351049,0.5989040786330236,Medium
MSME-HIG-89513,Trader,0.33233108598805744,0.02022694892400603,0.23877654206496313,0.19483431500105472,0.330244836434009,0.17393574838919898,High
MSME-LOW-58336,Manufacturer,0.8570749072657838,0.6350020870980391,0.8045538297855727,0.890834637992219,0.88870255394105,0.8345944299353867,Low
MSME-LOW-75432,Manufacturer,0.7176560755878382,1,0.7993591376557101,0.7638542387356942,0.9870559598341904,0.7881629375092041,Low
MSME-MED-73153,Services,0.5624277909643871,0.46624361612691406,0.6692919259191329,0.49353819442410507,0.6247335118490319,0.532625572063157,Medium
MSME-HIG-39882,Trader,0.3453429336623304,0.20318194628654043,0.07707341020438442,0.24538325852907014,0.46275937967838926,0.16168243312476166,High
MSME-LOW-12078,Trader,0.8466982082341822,1,0.5690039902899204,0.7968911844096138,0.9943904129232631,0.950945490964377,Low
MSME-LOW-61249,Trader,0.740828167197284,0.816114421103103,0.5001251765299084,0.9045352444967402,1,0.5696240668405952,Low
MSME-HIG-32873,Services,0.17816202015194377,0.17502490526270387,0.1657303799581317,0.026317559946552466,0.2846018836796103,0.26830316217814226,High
MSME-MED-56438,Manufacturer,0.6565667265674681,0.6072274185936887,0.4718845005143026,0.6271514198622072,0.7847667794287382,0.3803780338207159,Medium
MSME-MED-17254,Manufacturer,0.36892259922270476,0.5783838821237804,0.5797572700312115,0.764328945158127,0.7212604044081221,0.41658512259673514,Medium
MSME-MED-29321,Services,0.5980279381821602,0.516866050024536,0.194410147698396,0.3384724549655246,0.8564745202890336,0.4333722231099384,Medium
MSME-LOW-68061,Manufacturer,0.8670752092712088,0.7795908710373307,1,0.7081491460249936,1,0.8674534387401681,Low
MSME-MED-97861,Services,0.5775099259469862,0.4366689924602624,0.34697027712071354,0.5465080521164247,0.4887747435195194,0.43758632202365166,Medium
MSME-MED-30438,Trader,0.352084241600847,0.504290902956255,0.36581721646864207,0.4878922420813119,0.6537045847744015,0.4121476238787767,Medium
MSME-HIG-90739,Trader,0.25393351468545666,0.27095915239085233,0.2934176432759076,0.38205661027425697,0.2836997084366596,0.17910082164955168,High
MSME-HIG-34789,Trader,0.029712202691767137,0.1678170325334454,0.08187368239806549,0.08987383540175384,0.4280508972542424,0,High
MSME-MED-12334,Trader,0.51473626062988,0.4564032334436404,0.3919054394038063,0.6870449827690595,0.8886886886908412,0.31738494461407607,Medium
MSME-LOW-43065,Manufacturer,0.8198736457054133,0.666710922121074,0.8645545222030462,0.8081456627916466,1,0.6858238503578418,Low
MSME-LOW-92703,Services,0.8855574676829273,0.7575931258485137,0.8613251854600117,0.7025558690574906,1,0.8587295890737601,Low
MSME-LOW-12074,Trader,0.7907540354370264,0.7858561049769371,0.9676653388744513,0.8700361298918414,1,0.5150427658320329,Low
MSME-LOW-93104,Trader,0.8156612361013267,0.9260967210162645,0.8155840346544855,0.8627333495576286,0.9930421987331626,0.8423131013736171,Low
MSME-MED-26318,Manufacturer,0.38882656260094095,0.4171039681066187,0.18019714686457483,0.7985158530487817,0.6182391161994456,0.4698602619613086,Medium
MSME-HIG-12949,Services,0.3716963002983843,0.33600185953210676,0.265735811985317,0.12621469932667903,0.3627029741470586,0.25044956105778765,High
MSME-LOW-26988,Manufacturer,0.7911482511490434,0.5883989520276675,0.8502265521090961,0.8203329729888392,1,0.5721192836654116,Low
MSME-LOW-56749,Trader,0.8745313933090745,0.771140610589931,0.7373179175487442,0.9546896704469892,1,0.8788421917311879,Low
MSME-HIG-68616,Manufacturer,0.2272616896956493,0.10813990778757976,0.14435738167767512,0.2365803109210534,0.25964329282647636,0.08354257191650372,High
MSME-HIG-34895,Services,0.26840869509735626,0.25088807100997407,0.1454811092230523,0.10456017034201644,0.5005546461121442,0.31104228374993065,High
MSME-LOW-28048,Services,0.6801896421702414,0.9733158960290705,0.690885594626699,0.9104451523380991,0.859054416029865,0.7218028439643722,Low
MSME-MED-86394,Services,0.4455392569249262,0.4677419965544929,0.4079893978895891,0.6999159257468183,0.7968074511092501,0.3165328103719371,Medium
MSME-LOW-18170,Services,0.8671029148898735,0.8653890549282951,0.8874889635670434,0.8194807368646474,1,0.8119713907713478,Low
MSME-LOW-30556,Trader,0.8240971277041717,1,0.47171466114223093,0.8566673253258518,0.8735281598544048,0.7526906240543572,Low
MSME-MED-94793,Services,0.5151251431829255,0.6425837392141537,0.4260355081539964,0.5482182620568942,0.7060964136724175,0.27144814489457497,Medium
MSME-MED-90563,Manufacturer,0.5942180095753806,0.47047448596152963,0.4905973728084596,0.34319329531213844,0.7325184309334976,0.5974783662078242,Medium
MSME-HIG-69163,Trader,0.13538391515734327,0.07991938290540274,0.19153947900107535,0.3027356881209871,0.35165734991589376,0.024208717989774878,High
MSME-HIG-50527,Trader,0.2934906149142602,0.1827333727945404,0.2778879852578734,0,0.3233016244883218,0.18677918378549324,High
MSME-LOW-71596,Manufacturer,0.9350912045129801,0.7616500984675688,0.8763255946312629,0.693022611181601,1,0.8398776533588753,Low
MSME-MED-76372,Manufacturer,0.5552020105430242,0.532773975827313,0.46494014138974016,0.7729893822814334,0.5639497629069443,0.42956143274321235,Medium
MSME-MED-99257,Manufacturer,0.7668048579473559,0.5090540835792496,0.5578420816813842,0.6818511421289858,0.5878650733242947,0.5091299883595444,Medium
MSME-MED-65494,Services,0.6055132760505791,0.3655968608416117,0.5489916647693696,0.3236423115505103,0.5814626243911215,0.5301737125773325,Medium
MSME-LOW-68465,Services,0.8007740790416784,0.6044745279165668,0.7647137497455114,0.7504688019387431,0.9962357648834208,0.7498428755753,Low
MSME-HIG-40416,Manufacturer,0.1978699413347791,0.28046044581709595,0.32194786818661675,0.16888527765861716,0.42538929368357625,0.08843647496095464,High
MSME-LOW-33172,Manufacturer,0.7140993671441707,0.7932521894017641,1,0.817136003163863,1,0.768169277374273,Low
MSME-LOW-32492,Manufacturer,0.6771113873446711,0.6679511882483536,0.7465358821512591,0.8068756686349827,0.8554400785962376,0.6821688298204907,Low
MSME-LOW-94054,Services,0.8805226956013029,0.6766756771955638,0.6094858652337536,0.8656459196130953,0.9229375439053146,0.7049534607349126,Low
MSME-MED-38596,Manufacturer,0.6032311495204323,0.6735128660425017,0.46635052587482445,0.3455297631450099,0.6500256321747756,0.35321825120769207,Medium
MSME-LOW-54503,Manufacturer,0.8024918190743224,0.6918476036017086,0.5619344409919967,0.8297315853440744,0.9809980199585164,0.795574806051488,Low
MSME-LOW-12019,Trader,0.8122946627187647,0.6878103698757095,0.7281179479313227,0.889813595922775,1,0.5752858307733576,Low
MSME-LOW-89344,Manufacturer,0.9088621972870965,0.8680658523525718,0.8026532190484247,0.6878324010927437,0.9198855848871968,0.7254467095696033,Low
MSME-MED-39830,Trader,0.4415510677129956,0.634609192452559,0.35245392473628356,0.3458905078201219,0.9009550702437935,0.45713752162176857,Medium
MSME-MED-52171,Trader,0.45444636255663373,0.26971592172838327,0.1347281680450897,0.7264113645289111,0.6146128423704188,0.3711343745180732,Medium
MSME-LOW-82058,Manufacturer,0.9099301026767205,0.6581417246007111,1,0.7252820538158252,0.9058146105022221,0.6479834637702007,Low
MSME-LOW-51004,Trader,0.9065163786720294,0.7422215011874096,0.816087069177382,0.778659983311772,1,0.7220506548746948,Low
MSME-LOW-42541,Trader,0.8240441979361655,0.6617028081926672,0.8154645666186721,0.783621574172898,0.8899195284837652,0.8897088845499608,Low
MSME-HIG-15750,Trader,0.34551381955096977,0.16491824993723972,0.22302133810437352,0.41334433842253615,0.5161115868654846,0.03470629628635293,High
MSME-LOW-47362,Services,0.8286489227796209,0.9057351799219924,0.8930712655099797,0.8885230713380585,0.9864564831632457,0.7077313764639636,Low
MSME-LOW-15337,Services,0.7174432299452672,0.6667571629415404,0.695626027134233,0.9948396494639044,0.9905407926176527,0.6253189443183742,Low
MSME-MED-11784,Trader,0.8219546918716796,0.23125080072592907,0.1168106788969751,0.6631723479855309,0.8048318533666272,0.41921163656490634,Medium
MSME-LOW-61419,Trader,0.809021320897626,0.9414203117051242,0.8347327728334754,0.9145051011206026,1,0.7749198859168884,Low
MSME-MED-60296,Manufacturer,0.641822581451332,0.1974701208241183,0.4454703969166395,0.7711324750256429,0.723971540282585,0.3702178223089668,Medium
MSME-LOW-49818,Manufacturer,0.674538264992969,0.87903667575104,0.6204628381176257,0.7543620822186131,0.8979760577721164,0.7624286297623454,Low
MSME-MED-28827,Services,0.4569263772318547,0.536097231411622,0.49911541448294267,0.6883480618367924,0.5589273467327727,0.5076561355635947,Medium
MSME-LOW-38699,Trader,1,1,0.960155643982399,0.900716115999488,0.9757746141724497,0.59119193926056,Low
MSME-LOW-59466,Services,0.7284783748974215,1,0.8326782990977091,0.8031646829281095,1,0.7816697840735577,Low
MSME-LOW-29816,Trader,0.7316224244838341,0.671484492624275,0.7570580302602464,0.8421079673278524,1,0.6740458393515427,Low
MSME-LOW-96940,Trader,0.7691755133473756,0.6401621107519788,0.5763835950416123,0.8024526745472698,0.9855453256154896,0.6975208457263822,Low
MSME-LOW-95210,Trader,0.6976877106873298,1,0.7039130417223914,0.9236457989332448,0.8321541396584266,0.7841781445896544,Low
MSME-LOW-28564,Trader,0.7482604230557359,0.9976548854931819,0.6472122030604868,0.7310149456264651,1,0.9012388682946827,Low
MSME-MED-40465,Manufacturer,0.5685670970485952,0.292283549090506,0.5990792495792174,0.9087956282215108,0.5854929012633603,0.5876564688868586,Medium
MSME-HIG-43440,Manufacturer,0.25684150314975224,0.07334893549744334,0.14222949010085956,0.32296274334652264,0.6100624263619595,0.1456450489767877,High
MSME-LOW-82626,Manufacturer,0.908193504929781,0.8326580660966831,0.6793576420511851,0.7684115188338994,0.9359084836953916,0.9284111029402704,Low
MSME-LOW-74162,Services,0.8213621634089419,1,0.7525186894081708,0.8399086422780206,0.9172598323597391,0.7740357447095596,Low
MSME-LOW-90107,Services,0.9072138470277069,1,0.8298770533314476,0.7467007825096793,0.9932290814230391,0.8019777778684853,Low
MSME-MED-21514,Trader,0.48123431774804176,0.3142503001907063,0.5041628541504111,0.46605714051478875,0.5258856976334583,0.5104969071044363,Medium
MSME-HIG-15435,Trader,0.14300289200846442,0.3081308489528889,0.31496806735217414,0.4279909740670891,0.6621272716931805,0.01672209997258868,High
MSME-MED-33177,Trader,0.42154096443947525,0.5719448220483019,0.31284826079182,0.5748951532299615,0.6031176707748303,0.5324797886789471,Medium
MSME-MED-32223,Trader,0.4707790436866653,0.24640199052478234,0.15166052914170441,0.5060554198946299,0.5811373079389444,0.3540212142806322,Medium
MSME-HIG-59305,Manufacturer,0.21136250554349378,0.12535578604556746,0.21269162850293433,0.37807709950581125,0.4499250861645781,0.13395269997452414,High
MSME-MED-19754,Manufacturer,0.5309652023143951,0.35802470386080354,0.43112289084970706,0.2625844287106849,0.6170083918398788,0.49885725751168425,Medium
MSME-MED-27147,Services,0.48119854648396804,0.40350407244458364,0.30577467560683536,0.6064451741685418,0.48361812269878496,0.3894093974252283,Medium
MSME-LOW-98979,Trader,0.7457765786991198,0.8434510338098925,0.9245346900752054,0.8464371206237243,1,0.9119624496088888,Low
MSME-LOW-42199,Trader,0.9256527151025985,0.6926931534225911,1,0.9170109931479549,0.8668433759887894,0.6133277651114141,Low
MSME-LOW-69140,Manufacturer,0.6905280132805554,0.9757743762628773,0.5826676595892465,0.8486908281410891,0.8008719459605147,0.9267905963687887,Low
MSME-LOW-74194,Trader,0.9766055987077336,0.9852586498750654,0.8863547483850776,1,0.9993894076165482,0.7638232807864589,Low
MSME-MED-67876,Trader,0.4596419305010689,0.5325065206297444,0.7269905877074353,0.43265222387308405,0.6933704531505418,0.2814730524717171,Medium
MSME-LOW-29052,Services,0.8738534805561878,0.8827246303439207,0.5628290697511551,0.6558488407283084,0.8818404160314662,0.6369029456407749,Low
MSME-LOW-79916,Trader,0.7704062455465617,0.8403504936551176,1,0.8931316754961032,1,0.72999440504427,Low
MSME-MED-58785,Manufacturer,0.6459731814075326,0.5493589712839657,0.5975864869243855,0.7119318046282601,0.5392462326017393,0.4691437311588009,Medium
MSME-HIG-88561,Manufacturer,0.18337367697731696,0.09318183743697361,0.24809540635351848,0.13503535677579834,0.16647273708214783,0.13272516483561586,High
MSME-LOW-98836,Trader,0.7536259910056745,0.9493939782192018,0.6600717572993394,0.8117270872901984,0.986969323910563,0.861423153551388,Low
MSME-MED-53865,Trader,0.6026612330493337,0.6097613453306107,0.7875792305847391,0.6002183011988514,0.6774279175741624,0.2504914057345167,Medium
MSME-LOW-99449,Manufacturer,0.8333018796089755,0.6370231230948687,0.705798492526633,0.839566377607007,0.9681719972419129,0.5891009040124183,Low
MSME-MED-78317,Trader,0.18713792929714207,0.29689621700765806,0.17533116882967137,0.39887684996065664,0.8676952657994376,0.5254082020856914,Medium
MSME-HIG-56398,Trader,0,0.0697711394925232,0.4011550239488413,0.14195264630211946,0.2747847667651091,0.2366695588859784,High
MSME-MED-81894,Trader,0.5311949262562035,0.44619724132045135,0.6733326327943552,0.7313597491848036,0.8724562568080051,0.178378477104374,Medium
MSME-LOW-83839,Manufacturer,0.8515835943320117,1,0.6996794897969003,0.7085584644550954,0.9821378150116404,0.8140093350973374,Low
MSME-LOW-63712,Services,0.7316457047671181,1,0.883545520536017,0.6332583724495668,1,0.8915766184951319,Low
MSME-LOW-34933,Trader,0.6592099579857886,0.9059058371411058,0.6526485462202688,1,0.960860218741582,0.8592332734157166,Low
MSME-LOW-76403,Trader,0.8358461988073325,0.7194871478828103,1,0.8882205814297217,0.9863978095649237,0.5858001630976477,Low
MSME-LOW-37858,Trader,0.8269091550740469,1,0.7206280141030623,0.7148669503236246,1,0.7702976187498061,Low
MSME-LOW-79736,Trader,0.8606176749659158,0.8659017219077557,0.6967231887032319,0.8369674244298324,0.9974526995483283,0.6049134827872336,Low
MSME-LOW-40008,Manufacturer,0.790162530420638,1,0.7604455151601178,0.8192753845812023,0.9136712428758147,0.8427498459633114,Low
MSME-MED-93343,Manufacturer,0.36689317017032697,0.4161433897363732,0.34375060577194366,0.559606665012666,0.775146484470861,0.14221276052691856,Medium
MSME-MED-22616,Manufacturer,0.6367892794312429,0.46425876734118776,0.5091980408212231,0.6663413815469296,0.41832701733133887,0.6536745488076424,Medium
MSME-MED-30167,Services,0.47844008293161516,0.4986837353088735,0.33354065182686904,0.5288133483883883,0.49134764484999105,0.5432074438888992,Medium
MSME-MED-37826,Manufacturer,0.49630820469373155,0.49987077402930036,0.27433708384625327,0.4015066413316678,0.7537111721019619,0.35216230870188076,Medium
MSME-LOW-15145,Services,0.8803350265130284,0.739241203763824,0.8932485192418347,0.8124883428443669,1,0.6117193482754331,Low
MSME-HIG-75589,Services,0.22056796294652922,0.33631902166813815,0.07820684691156089,0,0.42672665019996064,0.1880766982110773,High
